,0,1,2,3,4,5,6,7
0,171.43108342048205,145.9063382460362,208.16281754979238,161.1197539059448,171.31703025640573,218.12865277972418,215.8407865089909,214.6000416878876
1,278.3001119902005,228.74287068286137,172.55952366664684,221.29078302506602,231.70108276587507,180.15116738873397,245.27423852423163,178.5914000592626
2,181.44728688055787,241.67455320494096,181.98232659938262,258.7589665765124,187.81567739374938,193.3663343596198,235.59848909354983,256.93132836514025
3,174.49107797353017,135.15419044236026,197.9635266528986,144.3171520744281,183.5031139725772,148.50904063201443,202.06411057444512,200.29353213863405
4,275.0680574737853,192.50055593733924,277.3448030899557,221.87264737139316,225.64805398720583,246.14834580566205,203.5029235403795,139.6395025053966
5,170.99855829587926,185.82073021345158,194.90227909847528,247.05310987925725,176.1034713340489,256.39653545986624,183.43557099217134,179.18339034130986
6,233.46670338676867,207.14382183214633,214.50742883629013,221.05471348700087,212.54079796826963,237.77478998383472,246.68570841753302,236.13986729936684
7,136.53880309652467,181.87261720138054,167.80827403586719,164.50646647403116,167.4925738846044,168.89302259203583,165.5359284610603,180.50365340120743
8,177.8319903265751,294.10633219616005,198.91243256846687,226.4115827564062,240.0252494400547,255.97625813337913,210.0116852426608,197.5563601559614
9,264.0909089760031,186.86773715855585,209.65271896573472,205.24384601181796,241.5824856889033,209.0874820562218,192.28526623784958,234.92579024392248
